,radii,0.524,0.698,0.873,1.047,1.222,1.396,1.571
184,0.7177478314874836,0.0,0.0,0.0,0.0,0.8685319698505893,0.612699867265823,0.5224606035782734
185,0.7216486349194807,0.0,0.0,0.0,0.0,0.8803139592804199,0.6185892359140376,0.5271307574518936
186,0.7255494383514779,0.0,0.0,0.0,0.0,0.8920959487102501,0.6244786045622523,0.5318009113255138
187,0.7294502417834752,0.0,0.0,0.0,0.0,0.9038779381400818,0.6303679732104674,0.536471065199134
188,0.7333510452154723,0.0,0.0,0.0,0.0,0.9156599275699119,0.6372123597048911,0.5410312156388531
189,0.7372518486474695,0.0,0.0,0.0,0.0,0.9274419169997424,0.6449812021233459,0.5453867059750905
190,0.7411526520794667,0.0,0.0,0.0,0.0,0.9392239064295738,0.6527500445418003,0.5500207287739587
191,0.745053455511464,0.0,0.0,0.0,0.0,0.9510058958594039,0.6605188869602555,0.5555210118081589
192,0.7489542589434611,0.0,0.0,0.0,0.0,0.9627878852892344,0.6682877293787103,0.5610212948423591
193,0.7528550623754583,0.0,0.0,0.0,0.0,0.9745698747190656,0.6760565717971652,0.5665215778765593
194,0.7567558658074555,0.0,0.0,0.0,0.0,0.9863518641488958,0.6838254142156199,0.5720218609107595
195,0.7606566692394526,0.0,0.0,0.0,0.0,0.9981338535787263,0.6916365587678184,0.5775221439449596
196,0.7645574726714499,0.0,0.0,0.0,0.0,0.0,0.6995108910384458,0.5830224269791601
